line_number,title,label,speaker,gender,year,score,word
17750,Fight Club,speech,JACK,male,1999,8.8,wednesday
17750,Fight Club,speech,JACK,male,1999,8.8,night
17759,Fight Club,speech,IRVINE,male,1999,8.8,drink
17759,Fight Club,speech,IRVINE,male,1999,8.8,people
17759,Fight Club,speech,IRVINE,male,1999,8.8,closing
17763,Fight Club,speech,JACK,male,1999,8.8,everyone's
17764,Fight Club,speech,JACK,male,1999,8.8,visible
17769,Fight Club,speech,JACK,male,1999,8.8,tip
17769,Fight Club,speech,JACK,male,1999,8.8,everyone's
17770,Fight Club,speech,JACK,male,1999,8.8,tongue
17776,Fight Club,speech,TYLER,male,1999,8.8,fight
17776,Fight Club,speech,TYLER,male,1999,8.8,club
17781,Fight Club,speech,JACK,male,1999,8.8,week
17781,Fight Club,speech,JACK,male,1999,8.8,rules
17782,Fight Club,speech,JACK,male,1999,8.8,decided
17786,Fight Club,speech,TYLER,male,1999,8.8,rule
17786,Fight Club,speech,TYLER,male,1999,8.8,fight
17786,Fight Club,speech,TYLER,male,1999,8.8,club
17787,Fight Club,speech,TYLER,male,1999,8.8,talk
17787,Fight Club,speech,TYLER,male,1999,8.8,fight
17787,Fight Club,speech,TYLER,male,1999,8.8,club
17788,Fight Club,speech,TYLER,male,1999,8.8,rule
17788,Fight Club,speech,TYLER,male,1999,8.8,fight
17788,Fight Club,speech,TYLER,male,1999,8.8,club
17789,Fight Club,speech,TYLER,male,1999,8.8,talk
17789,Fight Club,speech,TYLER,male,1999,8.8,fight
17789,Fight Club,speech,TYLER,male,1999,8.8,club
17790,Fight Club,speech,TYLER,male,1999,8.8,rule
17790,Fight Club,speech,TYLER,male,1999,8.8,fight
17790,Fight Club,speech,TYLER,male,1999,8.8,club
17791,Fight Club,speech,TYLER,male,1999,8.8,stop
17791,Fight Club,speech,TYLER,male,1999,8.8,limp
17792,Fight Club,speech,TYLER,male,1999,8.8,fight
17792,Fight Club,speech,TYLER,male,1999,8.8,fourth
17792,Fight Club,speech,TYLER,male,1999,8.8,rule
17793,Fight Club,speech,TYLER,male,1999,8.8,guys
17793,Fight Club,speech,TYLER,male,1999,8.8,fight
17794,Fight Club,speech,TYLER,male,1999,8.8,rule
17794,Fight Club,speech,TYLER,male,1999,8.8,fight
17794,Fight Club,speech,TYLER,male,1999,8.8,time
17794,Fight Club,speech,TYLER,male,1999,8.8,sixth
17795,Fight Club,speech,TYLER,male,1999,8.8,rule
17795,Fight Club,speech,TYLER,male,1999,8.8,shirts
17795,Fight Club,speech,TYLER,male,1999,8.8,shoes
17795,Fight Club,speech,TYLER,male,1999,8.8,seventh
17796,Fight Club,speech,TYLER,male,1999,8.8,rule
17796,Fight Club,speech,TYLER,male,1999,8.8,fights
17797,Fight Club,speech,TYLER,male,1999,8.8,eighth
17797,Fight Club,speech,TYLER,male,1999,8.8,final
17798,Fight Club,speech,TYLER,male,1999,8.8,rule
17798,Fight Club,speech,TYLER,male,1999,8.8,night
17799,Fight Club,speech,TYLER,male,1999,8.8,fight
17799,Fight Club,speech,TYLER,male,1999,8.8,club
17799,Fight Club,speech,TYLER,male,1999,8.8,fight
17803,Fight Club,speech,JACK,male,1999,8.8,kid
17803,Fight Club,speech,JACK,male,1999,8.8,supply
17804,Fight Club,speech,JACK,male,1999,8.8,remember
17805,Fight Club,speech,JACK,male,1999,8.8,pens
17805,Fight Club,speech,JACK,male,1999,8.8,blue
17805,Fight Club,speech,JACK,male,1999,8.8,ink
17805,Fight Club,speech,JACK,male,1999,8.8,black
17805,Fight Club,speech,JACK,male,1999,8.8,ink
17808,Fight Club,speech,JACK,male,1999,8.8,god
17808,Fight Club,speech,JACK,male,1999,8.8,ten
17808,Fight Club,speech,JACK,male,1999,8.8,minutes
17809,Fight Club,speech,JACK,male,1999,8.8,week
17809,Fight Club,speech,JACK,male,1999,8.8,trounced
17809,Fight Club,speech,JACK,male,1999,8.8,actuary
17810,Fight Club,speech,JACK,male,1999,8.8,size
17815,Fight Club,speech,JACK,male,1999,8.8,hear
17816,Fight Club,speech,JACK,male,1999,8.8,flat
17816,Fight Club,speech,JACK,male,1999,8.8,hard
17816,Fight Club,speech,JACK,male,1999,8.8,packing
17816,Fight Club,speech,JACK,male,1999,8.8,sounds
17817,Fight Club,speech,JACK,male,1999,8.8,yelling
17817,Fight Club,speech,JACK,male,1999,8.8,wet
17817,Fight Club,speech,JACK,male,1999,8.8,choke
17818,Fight Club,speech,JACK,male,1999,8.8,caught
17818,Fight Club,speech,JACK,male,1999,8.8,breath
17819,Fight Club,speech,JACK,male,1999,8.8,sprayed
17822,Fight Club,speech,GOATEED MAN,male,1999,8.8,ssssstop
17828,Fight Club,speech,JACK,male,1999,8.8,fight
17828,Fight Club,speech,JACK,male,1999,8.8,talking
17833,Fight Club,speech,JACK,male,1999,8.8,fight
17833,Fight Club,speech,JACK,male,1999,8.8,club
17834,Fight Club,speech,JACK,male,1999,8.8,rest
17834,Fight Club,speech,JACK,male,1999,8.8,world
17840,Fight Club,speech,JACK,male,1999,8.8,alive
17841,Fight Club,speech,JACK,male,1999,8.8,fight
17841,Fight Club,speech,JACK,male,1999,8.8,club
17842,Fight Club,speech,JACK,male,1999,8.8,exists
17842,Fight Club,speech,JACK,male,1999,8.8,hours
17843,Fight Club,speech,JACK,male,1999,8.8,fight
17843,Fight Club,speech,JACK,male,1999,8.8,club
17843,Fight Club,speech,JACK,male,1999,8.8,starts
17843,Fight Club,speech,JACK,male,1999,8.8,fight
17843,Fight Club,speech,JACK,male,1999,8.8,club
17851,Fight Club,speech,BOSS,male,1999,8.8,week
17854,Fight Club,speech,JACK,male,1999,8.8,fight
17854,Fight Club,speech,JACK,male,1999,8.8,club
17855,Fight Club,speech,JACK,male,1999,8.8,life
17855,Fight Club,speech,JACK,male,1999,8.8,volume
17856,Fight Club,speech,JACK,male,1999,8.8,deal
17858,Fight Club,speech,BOSS,male,1999,8.8,finished
17858,Fight Club,speech,BOSS,male,1999,8.8,reports
17863,Fight Club,speech,JACK,male,1999,8.8,people
17863,Fight Club,speech,JACK,male,1999,8.8,power
17868,Fight Club,speech,JACK,male,1999,8.8,wiggle
17869,Fight Club,speech,JACK,male,1999,8.8,teeth
17869,Fight Club,speech,JACK,male,1999,8.8,jaw
17873,Fight Club,speech,JACK,male,1999,8.8,guy
17873,Fight Club,speech,JACK,male,1999,8.8,fight
17873,Fight Club,speech,JACK,male,1999,8.8,club
17874,Fight Club,speech,JACK,male,1999,8.8,time
17874,Fight Club,speech,JACK,male,1999,8.8,wad
17875,Fight Club,speech,JACK,male,1999,8.8,cookie
17875,Fight Club,speech,JACK,male,1999,8.8,dough
17875,Fight Club,speech,JACK,male,1999,8.8,weeks
17876,Fight Club,speech,JACK,male,1999,8.8,carved
17876,Fight Club,speech,JACK,male,1999,8.8,wood
17878,Fight Club,speech,JACK,male,1999,8.8,fight
17878,Fight Club,speech,JACK,male,1999,8.8,celebrity
17880,Fight Club,speech,TYLER,male,1999,8.8,alive
17880,Fight Club,speech,TYLER,male,1999,8.8,dead
17882,Fight Club,speech,JACK,male,1999,8.8,matter
17884,Fight Club,speech,TYLER,male,1999,8.8,hemingway
17886,Fight Club,speech,JACK,male,1999,8.8,shatner
17886,Fight Club,speech,JACK,male,1999,8.8,shatner
17893,Fight Club,speech,JACK,male,1999,8.8,started
17898,Fight Club,speech,JACK,male,1999,8.8,guys
17898,Fight Club,speech,JACK,male,1999,8.8,packing
17899,Fight Club,speech,JACK,male,1999,8.8,gyms
17900,Fight Club,speech,JACK,male,1999,8.8,calvin
17900,Fight Club,speech,JACK,male,1999,8.8,klein
17900,Fight Club,speech,JACK,male,1999,8.8,hilfiger
17904,Fight Club,speech,TYLER,male,1999,8.8,improvement
17904,Fight Club,speech,TYLER,male,1999,8.8,masturbation
17905,Fight Club,speech,TYLER,male,1999,8.8,destruction
17905,Fight Club,speech,TYLER,male,1999,8.8,answer
17916,Fight Club,speech,TYLER,male,1999,8.8,trick
17916,Fight Club,speech,TYLER,male,1999,8.8,care
17932,Fight Club,speech,JACK,male,1999,8.8,fight
17932,Fight Club,speech,JACK,male,1999,8.8,club
17932,Fight Club,speech,JACK,male,1999,8.8,winning
17933,Fight Club,speech,JACK,male,1999,8.8,losing
17933,Fight Club,speech,JACK,male,1999,8.8,words
17938,Fight Club,speech,JACK,male,1999,8.8,hysterical
17938,Fight Club,speech,JACK,male,1999,8.8,shouting
17939,Fight Club,speech,JACK,male,1999,8.8,tongues
17939,Fight Club,speech,JACK,male,1999,8.8,pentecostal
17939,Fight Club,speech,JACK,male,1999,8.8,church
17943,Fight Club,speech,JACK,male,1999,8.8,stop
17945,Fight Club,speech,JACK,male,1999,8.8,fight
17946,Fight Club,speech,JACK,male,1999,8.8,solved
17946,Fight Club,speech,JACK,male,1999,8.8,mattered
17952,Fight Club,speech,TYLER,male,1999,8.8,cool
17955,Fight Club,speech,OPPONENT,unclear,1999,8.8,week
17957,Fight Club,speech,JACK,male,1999,8.8,month
17960,Fight Club,speech,JACK,male,1999,8.8,saved
17964,Fight Club,speech,TYLER,male,1999,8.8,fell
17964,Fight Club,speech,TYLER,male,1999,8.8,stairs
17967,Fight Club,speech,JACK,male,1999,8.8,fell
17967,Fight Club,speech,JACK,male,1999,8.8,stairs
17969,Fight Club,speech,JACK,male,1999,8.8,spoke
17975,Fight Club,speech,JACK,male,1999,8.8,fight
17975,Fight Club,speech,JACK,male,1999,8.8,club
17975,Fight Club,speech,JACK,male,1999,8.8,reason
17975,Fight Club,speech,JACK,male,1999,8.8,cut
17976,Fight Club,speech,JACK,male,1999,8.8,hair
17976,Fight Club,speech,JACK,male,1999,8.8,short
17976,Fight Club,speech,JACK,male,1999,8.8,trim
17977,Fight Club,speech,JACK,male,1999,8.8,fingernails
17979,Fight Club,speech,TYLER,male,1999,8.8,historical
17979,Fight Club,speech,TYLER,male,1999,8.8,figure
17981,Fight Club,speech,JACK,male,1999,8.8,ghandi
17983,Fight Club,speech,TYLER,male,1999,8.8,answer
17987,Fight Club,speech,TYLER,male,1999,8.8,abe
17987,Fight Club,speech,TYLER,male,1999,8.8,lincoln
17987,Fight Club,speech,TYLER,male,1999,8.8,reach
17987,Fight Club,speech,TYLER,male,1999,8.8,skinny
17987,Fight Club,speech,TYLER,male,1999,8.8,guys
17988,Fight Club,speech,TYLER,male,1999,8.8,fight
17988,Fight Club,speech,TYLER,male,1999,8.8,till
17988,Fight Club,speech,TYLER,male,1999,8.8,burger
17992,Fight Club,speech,TYLER,male,1999,8.8,remember
17992,Fight Club,speech,TYLER,male,1999,8.8,mona
17992,Fight Club,speech,TYLER,male,1999,8.8,lisa's
17993,Fight Club,speech,TYLER,male,1999,8.8,falling
18005,Fight Club,speech,MARLA,female,1999,8.8,weeks
18014,Fight Club,speech,MARLA,female,1999,8.8,forwarding
18015,Fight Club,speech,MARLA,female,1999,8.8,support
18017,Fight Club,speech,JACK,male,1999,8.8,idea
18017,Fight Club,speech,JACK,male,1999,8.8,split
18021,Fight Club,speech,JACK,male,1999,8.8,found
18027,Fight Club,speech,MARLA,female,1999,8.8,testicular
18027,Fight Club,speech,MARLA,female,1999,8.8,cancer
18029,Fight Club,speech,JACK,male,1999,8.8,bad
18029,Fight Club,speech,JACK,male,1999,8.8,time
18031,Fight Club,speech,MARLA,female,1999,8.8,debtor's
18032,Fight Club,speech,MARLA,female,1999,8.8,anonymous
18033,Fight Club,speech,MARLA,female,1999,8.8,people
18037,Fight Club,speech,MARLA,female,1999,8.8,stomach
18038,Fight Club,speech,MARLA,female,1999,8.8,xanax
18038,Fight Club,speech,MARLA,female,1999,8.8,left
18039,Fight Club,speech,MARLA,female,1999,8.8,bottle
18039,Fight Club,speech,MARLA,female,1999,8.8,might've
18042,Fight Club,speech,JACK,male,1999,8.8,picture
18042,Fight Club,speech,JACK,male,1999,8.8,watching
18043,Fight Club,speech,JACK,male,1999,8.8,singer
18043,Fight Club,speech,JACK,male,1999,8.8,throw
18044,Fight Club,speech,JACK,male,1999,8.8,crummy
18044,Fight Club,speech,JACK,male,1999,8.8,apartment
18046,Fight Club,speech,MARLA,female,1999,8.8,real
18046,Fight Club,speech,MARLA,female,1999,8.8,suicide
18047,Fight Club,speech,MARLA,female,1999,8.8,cry
18050,Fight Club,speech,JACK,male,1999,8.8,hours
18052,Fight Club,speech,JACK,male,1999,8.8,staying
18052,Fight Club,speech,JACK,male,1999,8.8,tonight
18054,Fight Club,speech,MARLA,female,1999,8.8,wait
18054,Fight Club,speech,MARLA,female,1999,8.8,hear
18055,Fight Club,speech,MARLA,female,1999,8.8,describe
18055,Fight Club,speech,MARLA,female,1999,8.8,death
18059,Fight Club,speech,MARLA,female,1999,8.8,listen
18060,Fight Club,speech,MARLA,female,1999,8.8,spirit
18060,Fight Club,speech,MARLA,female,1999,8.8,telephone
18073,Fight Club,speech,JACK,male,1999,8.8,tyler's
18073,Fight Club,speech,JACK,male,1999,8.8,door
18073,Fight Club,speech,JACK,male,1999,8.8,closed
18074,Fight Club,speech,JACK,male,1999,8.8,living
18074,Fight Club,speech,JACK,male,1999,8.8,months
18074,Fight Club,speech,JACK,male,1999,8.8,tyler's
18075,Fight Club,speech,JACK,male,1999,8.8,door
18075,Fight Club,speech,JACK,male,1999,8.8,closed
18083,Fight Club,speech,JACK,male,1999,8.8,dreamt
18083,Fight Club,speech,JACK,male,1999,8.8,night
18088,Fight Club,speech,MARLA,female,1999,8.8,night
18096,Fight Club,speech,JACK,male,1999,8.8,hell
18108,Fight Club,speech,TYLER,male,1999,8.8,piece
18109,Fight Club,speech,TYLER,male,1999,8.8,night
18110,Fight Club,speech,TYLER,male,1999,8.8,phone's
18110,Fight Club,speech,TYLER,male,1999,8.8,hook
18114,Fight Club,speech,JACK,male,1999,8.8,story
18115,Fight Club,speech,JACK,male,1999,8.8,told
18120,Fight Club,speech,MARLA,female,1999,8.8,floating
18121,Fight Club,speech,MARLA,female,1999,8.8,body
18124,Fight Club,speech,JACK,male,1999,8.8,people
18125,Fight Club,speech,JACK,male,1999,8.8,bad
18125,Fight Club,speech,JACK,male,1999,8.8,singer
18126,Fight Club,speech,JACK,male,1999,8.8,die
18136,Fight Club,speech,MARLA,female,1999,8.8,fast
18140,Fight Club,speech,MARLA,female,1999,8.8,mattresses
18140,Fight Club,speech,MARLA,female,1999,8.8,sealed
18141,Fight Club,speech,MARLA,female,1999,8.8,slippery
18141,Fight Club,speech,MARLA,female,1999,8.8,plastic
18144,Fight Club,speech,MARLA,female,1999,8.8,call
18148,Fight Club,speech,MARLA,female,1999,8.8,worry
18148,Fight Club,speech,MARLA,female,1999,8.8,threat
18152,Fight Club,speech,MARLA,female,1999,8.8,called
18159,Fight Club,speech,COP,male,1999,8.8,8
18159,Fight Club,speech,COP,male,1999,8.8,8
18162,Fight Club,speech,MARLA,female,1999,8.8,hall
18166,Fight Club,speech,MARLA,female,1999,8.8,lives
18167,Fight Club,speech,MARLA,female,1999,8.8,charming
18167,Fight Club,speech,MARLA,female,1999,8.8,lovely
18168,Fight Club,speech,MARLA,female,1999,8.8,lost
18168,Fight Club,speech,MARLA,female,1999,8.8,faith
18170,Fight Club,speech,COP,male,1999,8.8,miss
18170,Fight Club,speech,COP,male,1999,8.8,singer
18171,Fight Club,speech,COP,male,1999,8.8,reason
18171,Fight Club,speech,COP,male,1999,8.8,live
18174,Fight Club,speech,MARLA,female,1999,8.8,monster
18174,Fight Club,speech,MARLA,female,1999,8.8,infectious
18174,Fight Club,speech,MARLA,female,1999,8.8,human
18175,Fight Club,speech,MARLA,female,1999,8.8,waste
18175,Fight Club,speech,MARLA,female,1999,8.8,luck
18175,Fight Club,speech,MARLA,female,1999,8.8,save
18179,Fight Club,speech,MARLA,female,1999,8.8,fall
18179,Fight Club,speech,MARLA,female,1999,8.8,asleep
18181,Fight Club,speech,MARLA,female,1999,8.8,night
18185,Fight Club,speech,TYLER,male,1999,8.8,unbelievable
18185,Fight Club,speech,TYLER,male,1999,8.8,huh
18187,Fight Club,speech,JACK,male,1999,8.8,handle
18195,Fight Club,speech,JACK,male,1999,8.8,jack's
18195,Fight Club,speech,JACK,male,1999,8.8,raging
18195,Fight Club,speech,JACK,male,1999,8.8,bile
18195,Fight Club,speech,JACK,male,1999,8.8,duct
18202,Fight Club,speech,TYLER,male,1999,8.8,chick
18202,Fight Club,speech,TYLER,male,1999,8.8,table
18203,Fight Club,speech,TYLER,male,1999,8.8,legs
18203,Fight Club,speech,TYLER,male,1999,8.8,stirrups
18204,Fight Club,speech,TYLER,male,1999,8.8,walked
18206,Fight Club,speech,TYLER,male,1999,8.8,heard
18206,Fight Club,speech,TYLER,male,1999,8.8,talk
18211,Fight Club,speech,MARLA,female,1999,8.8,abortion
18217,Fight Club,speech,JACK,male,1999,8.8,night
18217,Fight Club,speech,JACK,male,1999,8.8,splicing
18218,Fight Club,speech,JACK,male,1999,8.8,sex
18218,Fight Club,speech,JACK,male,1999,8.8,organs
18218,Fight Club,speech,JACK,male,1999,8.8,mermaid
18223,Fight Club,speech,JACK,male,1999,8.8,fine
18225,Fight Club,speech,JACK,male,1999,8.8,gun
18225,Fight Club,speech,JACK,male,1999,8.8,head
18225,Fight Club,speech,JACK,male,1999,8.8,paint
18226,Fight Club,speech,JACK,male,1999,8.8,wall
18226,Fight Club,speech,JACK,male,1999,8.8,brains
18229,Fight Club,speech,TYLER,male,1999,8.8,wild
18229,Fight Club,speech,TYLER,male,1999,8.8,twisted
18229,Fight Club,speech,TYLER,male,1999,8.8,stay
18232,Fight Club,speech,JACK,male,1999,8.8,pace
18232,Fight Club,speech,JACK,male,1999,8.8,librarians
18234,Fight Club,speech,TYLER,male,1999,8.8,knock
18234,Fight Club,speech,TYLER,male,1999,8.8,librarians
18236,Fight Club,speech,JACK,male,1999,8.8,lover
18237,Fight Club,speech,JACK,male,1999,8.8,worker
18239,Fight Club,speech,TYLER,male,1999,8.8,exorcist
18240,Fight Club,speech,TYLER,male,1999,8.8,love
18240,Fight Club,speech,TYLER,male,1999,8.8,sport
18242,Fight Club,speech,JACK,male,1999,8.8,invaded
18242,Fight Club,speech,JACK,male,1999,8.8,support
18243,Fight Club,speech,JACK,male,1999,8.8,invading
18243,Fight Club,speech,JACK,male,1999,8.8,home
18245,Fight Club,speech,TYLER,male,1999,8.8,listen
18245,Fight Club,speech,TYLER,male,1999,8.8,favor
18245,Fight Club,speech,TYLER,male,1999,8.8,sit
18246,Fight Club,speech,TYLER,male,1999,8.8,minute
18252,Fight Club,speech,TYLER,male,1999,8.8,understand
18253,Fight Club,speech,TYLER,male,1999,8.8,rule
18254,Fight Club,speech,TYLER,male,1999,8.8,talk
18255,Fight Club,speech,TYLER,male,1999,8.8,stand
18261,Fight Club,speech,TYLER,male,1999,8.8,house
18263,Fight Club,speech,TYLER,male,1999,8.8,promise
18267,Fight Club,speech,TYLER,male,1999,8.8,promise
18269,Fight Club,speech,JACK,male,1999,8.8,promise
18271,Fight Club,speech,TYLER,male,1999,8.8,promise
18273,Fight Club,speech,JACK,male,1999,8.8,promise
18275,Fight Club,speech,TYLER,male,1999,8.8,times
18275,Fight Club,speech,TYLER,male,1999,8.8,promised
18278,Fight Club,speech,JACK,male,1999,8.8,wasted
18278,Fight Club,speech,JACK,male,1999,8.8,couple
18279,Fight Club,speech,JACK,male,1999,8.8,minutes
18279,Fight Club,speech,JACK,male,1999,8.8,watch
18279,Fight Club,speech,JACK,male,1999,8.8,die
18280,Fight Club,speech,JACK,male,1999,8.8,happened
18288,Fight Club,speech,MARLA,female,1999,8.8,miserable
18288,Fight Club,speech,MARLA,female,1999,8.8,discharge
18290,Fight Club,speech,JACK,male,1999,8.8,could've
18290,Fight Club,speech,JACK,male,1999,8.8,moved
18291,Fight Club,speech,JACK,male,1999,8.8,floor
18292,Fight Club,speech,JACK,male,1999,8.8,heard
18304,Fight Club,speech,JACK,male,1999,8.8,bed
18307,Fight Club,speech,TYLER,male,1999,8.8,finish
18309,Fight Club,speech,JACK,male,1999,8.8,nah
18314,Fight Club,speech,JACK,male,1999,8.8,calm
18314,Fight Club,speech,JACK,male,1999,8.8,center
18315,Fight Club,speech,JACK,male,1999,8.8,world
18315,Fight Club,speech,JACK,male,1999,8.8,zen
18315,Fight Club,speech,JACK,male,1999,8.8,master
18318,Fight Club,speech,JACK,male,1999,8.8,worker
18318,Fight Club,speech,JACK,male,1999,8.8,bees
18318,Fight Club,speech,JACK,male,1999,8.8,leave
18319,Fight Club,speech,JACK,male,1999,8.8,drones
18319,Fight Club,speech,JACK,male,1999,8.8,fly
18320,Fight Club,speech,JACK,male,1999,8.8,queen
18320,Fight Club,speech,JACK,male,1999,8.8,slave
18322,Fight Club,speech,JACK,male,1999,8.8,wrote
18322,Fight Club,speech,JACK,male,1999,8.8,haiku
18322,Fight Club,speech,JACK,male,1999,8.8,poems
18327,Fight Club,speech,JACK,male,1999,8.8,faxed
18331,Fight Club,speech,BOSS,male,1999,8.8,blood
18336,Fight Club,speech,BOSS,male,1999,8.8,rest
18336,Fight Club,speech,BOSS,male,1999,8.8,day
18337,Fight Club,speech,BOSS,male,1999,8.8,tomorrow
18337,Fight Club,speech,BOSS,male,1999,8.8,clean
18337,Fight Club,speech,BOSS,male,1999,8.8,clothes
18343,Fight Club,speech,JACK,male,1999,8.8,everyone's
18343,Fight Club,speech,JACK,male,1999,8.8,hostile
18344,Fight Club,speech,JACK,male,1999,8.8,bruises
18345,Fight Club,speech,JACK,male,1999,8.8,fighting
18345,Fight Club,speech,JACK,male,1999,8.8,comfortable
18346,Fight Club,speech,JACK,male,1999,8.8,enlightened
18350,Fight Club,speech,JACK,male,1999,8.8,condo
18350,Fight Club,speech,JACK,male,1999,8.8,life
18351,Fight Club,speech,JACK,male,1999,8.8,flaming
18351,Fight Club,speech,JACK,male,1999,8.8,worldly
18351,Fight Club,speech,JACK,male,1999,8.8,possessions
18352,Fight Club,speech,JACK,male,1999,8.8,live
18352,Fight Club,speech,JACK,male,1999,8.8,dilapidated
18352,Fight Club,speech,JACK,male,1999,8.8,house
18353,Fight Club,speech,JACK,male,1999,8.8,toxic
18353,Fight Club,speech,JACK,male,1999,8.8,waste
18353,Fight Club,speech,JACK,male,1999,8.8,town
18358,Fight Club,speech,JACK,male,1999,8.8,home
18361,Fight Club,speech,TYLER,male,1999,8.8,slut
18363,Fight Club,speech,MARLA,female,1999,8.8,sir
18364,Fight Club,speech,MARLA,female,1999,8.8,sir
18369,Fight Club,speech,JACK,male,1999,8.8,speaking
18375,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,arson
18375,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,unit
18376,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,information
18376,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,incident
18377,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,condo
18381,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,aware
18382,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,front
18382,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,door
18383,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,sprayed
18383,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,freon
18383,Fight Club,speech,DETECTIVE STERN,male,1999,8.8,lock
